"id","parent_category_id","name","status"
2074,2036,"Pendidikan Kepercayaan Terhadap Tuhan Yang Maha Esa dan Budi Pekerti SMA/SMK 11","active"
2075,2037,"Pendidikan Kepercayaan Terhadap Tuhan Yang Maha Esa dan Budi Pekerti SMA/SMK 11","active"
2076,2036,"Pendidikan Pancasila dan Kewarganegaraan SMA/SMK 11","active"
2077,2037,"Pendidikan Pancasila dan Kewarganegaraan SMA/SMK 11","active"
2078,2036,"Bahasa Indonesia SMA/SMK 11","active"
2079,2037,"Bahasa Indonesia SMA/SMK 11","active"
2080,2036,"Matematika SMA/SMK 11","active"
2081,2037,"Matematika SMA/SMK 11","active"
2082,2038,"Sejarah Indonesia SMK/MAK 10","active"
2083,2039,"Sejarah Indonesia SMK/MAK 10","active"
2084,206,"Jenjang SD/MI","active"
2085,206,"Jenjang SMK/MAK","active"
2086,206,"Jenjang SMA/SMK","active"
2087,206,"Jenjang SMP/MTs","active"
2088,206,"Jenjang SMA/MA","active"
2089,207,"Jenjang SD/MI","active"
2090,207,"Jenjang SMK/MAK","active"
2091,207,"Jenjang SMA/SMK","active"
2092,207,"Jenjang SMP/MTs","active"
2093,207,"Jenjang SMA/MA","active"
2094,208,"Jenjang SD/MI","active"
2095,208,"Jenjang SMK/MAK","active"
2096,208,"Jenjang SMA/SMK","active"
2097,208,"Jenjang SMP/MTs","active"
2098,208,"Jenjang SMA/MA","active"
2099,1546,"PJOK SD/MI 01","active"
2100,1547,"PJOK SD/MI 02","active"
2101,1549,"PJOK SD/MI 04","active"
2102,1550,"PJOK SD/MI 05","active"
2103,205,"Semua Jenjang","active"
2104,2103,"Semua Kelas","active"
2105,2104,"Pendidikan Khusus","active"
2106,2034,"Bahasa Inggris SMA/SMK 10","active"
2107,2035,"Bahasa Inggris SMA/SMK 10","active"
2108,1544,"Biologi SMA/MA 11","active"
2109,1544,"Fisika SMA/MA 11","active"
2110,1544,"Kimia SMA/MA 11","active"
2111,1556,"Biologi SMA/MA 12","active"
2112,1556,"Fisika SMA/MA 11","active"
2113,1556,"Kimia SMA/MA 11","active"
2114,2038,"Agriteknologi Pengolahan Hasil Pertanian SMK/MAK 10","active"
2115,2038,"Desain Komunikasi Visual SMK/MAK 10","active"
2116,2038,"Teknik Elektronika SMK/MAK 10","active"
2117,2038,"Teknik Furnitur SMK/MAK 10","active"
2118,2038,"Teknik Geologi SMK/MAK 10","active"
2119,2038,"Teknik Geospasial SMK/MAK 10","active"
2120,2038,"Teknik Ketenagalistrikan SMK/MAK 10","active"
2121,2038,"Teknik Kontruksi Kapal SMK/MAK 10","active"
2122,2038,"Layanan Kesehatan SMK/MAK 10","active"
2123,2038,"Manajemen Perkantoran Dan Layanan Bisnis SMK/MAK 10","active"
2124,2038,"Teknik Otomotif SMK/MAK 10","active"
2125,2038,"Usaha Layanan Pariwisata SMK/MAK 10","active"
2126,2038,"Teknik Pesawat Udara SMK/MAK 10","active"
2127,2039,"Agriteknologi Pengolahan Hasil Pertanian SMK/MAK 10","active"
2128,2039,"Desain Komunikasi Visual SMK/MAK 10","active"
2129,2039,"Teknik Elektronika SMK/MAK 10","active"
2130,2039,"Teknik Furnitur SMK/MAK 10","active"
2131,2039,"Teknik Geologi SMK/MAK 10","active"
2132,2039,"Teknik Geospasial SMK/MAK 10","active"
2133,2039,"Teknik Ketenagalistrikan SMK/MAK 10","active"
2134,2039,"Teknik Kontruksi Kapal SMK/MAK 10","active"
2135,2039,"Layanan Kesehatan SMK/MAK 10","active"
2136,2039,"Manajemen Perkantoran Dan Layanan Bisnis SMK/MAK 10","active"
2137,2039,"Teknik Otomotif SMK/MAK 10","active"
2138,2039,"Usaha Layanan Pariwisata SMK/MAK 10","active"
2139,2039,"Teknik Pesawat Udara SMK/MAK 10","active"
2140,2039,"Kuliner SMK/MAK 10","active"
2141,2038,"Kuliner SMK/MAK 10","active"
2142,2039,"Seni Rupa SMK/MAK 10","active"
2143,2038,"Seni Rupa SMK/MAK 10","active"
2144,2039,"Informatika SMK/MAK 10","active"
2145,2038,"Informatika SMK/MAK 10","active"
2146,1534,"Seni Rupa SD/MI 01","active"
2147,1535,"Seni Rupa SD/MI 02","active"
2148,1537,"Seni Rupa SD/MI 04","active"
2149,1538,"Seni Rupa SD/MI 05","active"
2150,1540,"Seni Rupa SMP/MTs 07","active"
2151,1541,"Seni Rupa SMP/MTs 08","active"
2152,2034,"Seni Rupa SMA/SMK 10","active"
2153,2036,"Seni Rupa SMA/SMK 11","active"
2154,1546,"Seni Rupa SD/MI 01","active"
2155,1547,"Seni Rupa SD/MI 02","active"
2156,1549,"Seni Rupa SD/MI 04","active"
2157,1550,"Seni Rupa SD/MI 05","active"
2158,1552,"Seni Rupa SMP/MTs 07","active"
2159,1553,"Seni Rupa SMP/MTs 08","active"
2160,2035,"Seni Rupa SMA/SMK 10","active"
2161,2037,"Seni Rupa SMA/SMK 11","active"
2162,1544,"Seni Rupa SMA/MA 11","active"
2163,1556,"Seni Rupa SMA/MA 11","active"
2164,206,"Jenjang SMP/MTs - SMA/MA","active"
2165,206,"Jenjang SD/MI - SMP/MTs","active"
2166,206,"Jenjang SD/MI - SMP/MTs - SMA/MA","active"
2167,206,"Jenjang PAUD - SD/MI","active"
2168,207,"Jenjang SMP/MTs - SMA/MA","active"
2169,207,"Jenjang SD/MI - SMP/MTs","active"
2170,207,"Jenjang SD/MI - SMP/MTs - SMA/MA","active"
2171,207,"Jenjang PAUD - SD/MI","active"
2172,208,"Jenjang SMP/MTs - SMA/MA","active"
2173,208,"Jenjang SD/MI - SMP/MTs","active"
2174,208,"Jenjang SD/MI -SMP/MTs - SMA/MA","active"
2175,208,"Jenjang PAUD - SD/MI","active"
2176,206,"Jenjang SMA/MA - SMK/MAK","active"
2177,206,"Jenjang SD/MI - SMP/MTs - SMA/MA - SMK/MAK","active"
2178,206,"Jenjang SMP/MTs - SMA/MA - SMK/MAK","active"
2179,206,"Jenjang PAUD - SD/MI - SMP/MTs","active"
2180,206,"Semua Jenjang","active"
2181,1536,"Bahasa Indonesia SD/MI 03","active"
2182,1536,"Bahasa Inggris SD/MI 03","active"
2183,1536,"IPAS SD/MI 03","active"
2185,1536,"Matematika SD/MI 03","active"
2186,1536,"Pendidikan Jasmani Olahraga dan Kesehatan SD 03","active"
2187,1536,"Pendidikan Kepercayaan Terhadap Tuhan Yang Maha Esa dan Budi Pekerti SD/MI 03","active"
2188,1536,"Pendidikan Pancasila dan Kewarganegaraan SD/MI 03","active"
2189,1536,"Seni Budaya SD/MI 03","active"
2190,1539,"Bahasa Indonesia SD/MI 06","active"
2191,1539,"Bahasa Inggris SD/MI 06","active"
2192,1539,"IPAS SD/MI 06","active"
2193,1539,"Pendidikan Kepercayaan Terhadap Tuhan Yang Maha Esa dan Budi Pekerti SD/MI 06","active"
2194,1539,"Pendidikan Pancasila dan Kewarganegaraan SD/MI 06","active"
2195,1539,"Seni Budaya SD/MI 06","active"
2196,1542,"Informatika SMP/MTs 09","active"
2197,1542,"Pendidikan Kepercayaan Terhadap Tuhan Yang Maha Esa dan Budi Pekerti SMP/MTs 09","active"
2198,1542,"Seni Budaya SMP/MTs 09","active"
2199,1542,"Seni Rupa SMP/MTs 09","active"
2200,1542,"Seni Tari SMP/MTs 09","active"
2201,1542,"Seni Teater SMP/MTs 09","active"
2202,1545,"IPS SMA/MA 12","active"
2203,1545,"IPA SMA/MA 12","active"
2204,1545,"Ekonomi SMA/MA 12","active"
2205,1545,"Fisika SMA/MA 12","active"
2206,1545,"Geografi SMA/MA 12","active"
2207,1545,"Informatika SMA/MA 12","active"
2208,1545,"Kimia SMA/MA 12","active"
2209,1545,"Sosiologi SMA/MA 12","active"
2210,204,"Jenjang SMA/MA - SMK/MAK","active"
2211,2210,"Kelas 12","active"
2212,2211,"Bahasa Indonesia SMA/MA - SMK/MAK 12","active"
2213,2211,"Matematika SMA/MA - SMK/MAK 12","active"
2214,2211,"Pendidikan Agama Buddha SMA/MA - SMK/MAK 12","active"
2215,2211,"Pendidikan Agama Hindu SMA/MA - SMK/MAK 12","active"
2216,2211,"Pendidikan Agama Islam SMA/MA - SMK/MAK 12","active"
2217,2211,"Pendidikan Agama Katolik SMA/MA - SMK/MAK 12","active"
2218,2211,"Pendidikan Agama Khonghucu SMA/MA - SMK/MAK 12","active"
2219,2211,"Pendidikan Agama Kristen SMA/MA - SMK/MAK 12","active"
2220,2211,"Pendidikan Kepercayaan Terhadap Tuhan Yang Maha Esa dan Budi Pekerti SMA/MA - SMK/MAK 12","active"
2221,2211,"Pendidikan Pancasila dan Kewarganegaraan SMA/MA - SMK/MAK 12","active"
2222,2211,"Seni Budaya SMA/MA - SMK/MAK 12","active"
2223,2211,"Seni Rupa SMA/MA - SMK/MAK 12","active"
2224,2211,"Seni Tari SMA/MA - SMK/MAK 12","active"
2225,2211,"Seni Teater SMA/MA - SMK/MAK 12","active"
2226,1548,"Bahasa Indonesia SD/MI 03","active"
2227,1548,"Bahasa Inggris SD/MI 03","active"
2228,1548,"IPAS SD/MI 03","active"
2229,1548,"Matematika SD/MI 03","active"
2230,1548,"Pendidikan Jasmani Olahraga dan Kesehatan SD/MI 03","active"
2231,1548,"Pendidikan Kepercayaan Terhadap Tuhan Yang Maha Esa dan Budi Pekerti SD/MI 03","active"
2232,1548,"Pendidikan Pancasila dan Kewarganegaraan SD/MI 03","active"
2233,1548,"Seni Budaya SD/MI 03","active"
2234,1551,"Bahasa Indonesia SD/MI 06","active"
2235,1551,"Bahasa Inggris SD/MI 06","active"
2236,1551,"IPAS SD/MI 06","active"
2237,1551,"Pendidikan Kepercayaan Terhadap Tuhan Yang Maha Esa dan Budi Pekerti SD/MI 06","active"
2238,1551,"Pendidikan Pancasila dan Kewarganegaraan SD/MI 06","active"
2239,1551,"Seni Budaya SD/MI 06","active"
2240,1554,"Informatika SMP/MTs 09","active"
2241,1554,"Pendidikan Kepercayaan Terhadap Tuhan Yang Maha Esa dan Budi Pekerti SMP/MTs 09","active"
2242,1554,"Seni Budaya SMP/MTs 09","active"
2243,1554,"Seni Rupa SMP/MTs 09","active"
2244,1554,"Seni Tari SMP/MTs 09","active"
2245,1554,"Seni Teater SMP/MTs 09","active"
2246,1557,"IPS SMA/MA 12","active"
2247,1557,"IPA SMA/MA 12","active"
2248,1557,"Ekonomi SMA/MA 12","active"
2249,1557,"Fisika SMA/MA 12","active"
2250,1557,"Geografi SMA/MA 12","active"
2251,1557,"Informatika SMA/MA 12","active"
2252,1557,"Kimia SMA/MA 12","active"
2253,1557,"Sosiologi SMA/MA 12","active"
2254,205,"Jenjang SMA/MA - SMK/MAK","active"
2255,2254,"Kelas 12","active"
2256,2255,"Bahasa Indonesia SMA/MA - SMK/MAK 12","active"
2257,2255,"Matematika SMA/MA - SMK/MAK 12","active"
2258,2255,"Pendidikan Agama Buddha SMA/MA - SMK/MAK 12","active"
2259,2255,"Pendidikan Agama Hindu SMA/MA - SMK/MAK 12","active"
2260,2255,"Pendidikan Agama Islam SMA/MA - SMK/MAK 12","active"
2261,2255,"Pendidikan Agama Katolik SMA/MA - SMK/MAK 12","active"
2262,2255,"Pendidikan Agama Khonghucu SMA/MA - SMK/MAK 12","active"
2263,2255,"Pendidikan Agama Kristen SMA/MA - SMK/MAK 12","active"
2264,2255,"Pendidikan Kepercayaan Terhadap Tuhan Yang Maha Esa dan Budi Pekerti SMA/MA - SMK/MAK 12","active"
2265,2255,"Pendidikan Pancasila dan Kewarganegaraan SMA/MA - SMK/MAK 12","active"
2266,2255,"Seni Budaya SMA/MA - SMK/MAK 12","active"
2267,2255,"Seni Rupa SMA/MA - SMK/MAK 12","active"
2268,2255,"Seni Tari SMA/MA - SMK/MAK 12","active"
2269,2255,"Seni Teater SMA/MA - SMK/MAK 12","active"
2270,2032,"Kelas 12","active"
2271,2033,"Kelas 12","active"
2272,2038,"Bahasa Indonesia SMK/MAK 10","active"
2273,2038,"Matematika SMK/MAK 10","active"
2274,2038,"Pendidikan Agama Buddha SMK/MAK 10","active"
2275,2038,"Pendidikan Agama Hindu SMK/MAK 10","active"
2276,2038,"Pendidikan Agama Islam SMK/MAK 10","active"
2277,2038,"Pendidikan Agama Katolik SMK/MAK 10","active"
2278,2038,"Pendidikan Agama Khonghucu SMK/MAK 10","active"
2279,2038,"Pendidikan Agama Kristen SMK/MAK 10","active"
2280,2038,"Pendidikan Kepercayaan Terhadap Tuhan Yang Maha Esa dan Budi Pekerti SMK/MAK 10","active"
2281,2038,"Pendidikan Pancasila dan Kewarganegaraan SMK/MAK 10","active"
2282,2038,"Seni Budaya SMK/MAK 10","active"
2283,2039,"Bahasa Indonesia SMK/MAK 10","active"
2284,2039,"Matematika SMK/MAK 10","active"
2285,2039,"Pendidikan Agama Buddha SMK/MAK 10","active"
2286,2039,"Pendidikan Agama Hindu SMK/MAK 10","active"
2287,2039,"Pendidikan Agama Islam SMK/MAK 10","active"
2288,2039,"Pendidikan Agama Katolik SMK/MAK 10","active"
2289,2039,"Pendidikan Agama Khonghucu SMK/MAK 10","active"
2290,2039,"Pendidikan Agama Kristen SMK/MAK 10","active"
2291,2039,"Pendidikan Kepercayaan Terhadap Tuhan Yang Maha Esa dan Budi Pekerti SMK/MAK 10","active"
2292,2039,"Pendidikan Pancasila dan Kewarganegaraan SMK/MAK 10","active"
2293,2039,"Seni Budaya SMK/MAK 10","active"
2294,2270,"Bahasa Indonesia SMK/MAK 12","active"
2295,2270,"Matematika SMK/MAK 12","active"
2296,2270,"Pendidikan Agama Buddha SMK/MAK 12","active"
2297,2270,"Pendidikan Agama Hindu SMK/MAK 12","active"
2298,2270,"Pendidikan Agama Islam SMK/MAK 12","active"
2299,2270,"Pendidikan Agama Katolik SMK/MAK 12","active"
2300,2270,"Pendidikan Agama Khonghucu SMK/MAK 12","active"
2301,2270,"Pendidikan Agama Kristen SMK/MAK 12","active"
2302,2270,"Pendidikan Kepercayaan Terhadap Tuhan Yang Maha Esa dan Budi Pekerti SMK/MAK 12","active"
2303,2270,"Pendidikan Pancasila dan Kewarganegaraan SMK/MAK 12","active"
2304,2270,"Seni Budaya SMK/MAK 12","active"
2305,2271,"Bahasa Indonesia SMK/MAK 12","active"
2306,2271,"Matematika SMK/MAK 12","active"
2307,2271,"Pendidikan Agama Buddha SMK/MAK 12","active"
2308,2271,"Pendidikan Agama Hindu SMK/MAK 12","active"
2309,2271,"Pendidikan Agama Islam SMK/MAK 12","active"
2310,2271,"Pendidikan Agama Katolik SMK/MAK 12","active"
2311,2271,"Pendidikan Agama Khonghucu SMK/MAK 12","active"
2312,2271,"Pendidikan Agama Kristen SMK/MAK 12","active"
2313,2271,"Pendidikan Kepercayaan Terhadap Tuhan Yang Maha Esa dan Budi Pekerti SMK/MAK 12","active"
2314,2271,"Pendidikan Pancasila dan Kewarganegaraan SMK/MAK 12","active"
2315,2271,"Seni Budaya SMK/MAK 12","active"
2316,205,SDLB - SMPLB - SMA/KLB,active
2317,2316,Semua Kelas,active
2318,2317,Pendidikan Khusus SDLB - SMPLB - SMA/KLB Semua Kelas,active
2319,2030,Kelas 12,active
2320,2031,Kelas 12,active
2321,1534,Pendidikan Pancasila SD/MI 01,active
2322,1535,Pendidikan Pancasila SD/MI 02,active
2323,1536,Pendidikan Pancasila SD/MI 03,active
2324,1537,Pendidikan Pancasila SD/MI 04,active
2325,1538,Pendidikan Pancasila SD/MI 05,active
2326,1539,Pendidikan Pancasila SD/MI 06,active
2327,1546,Pendidikan Pancasila SD/MI 01,active
2328,1547,Pendidikan Pancasila SD/MI 02,active
2329,1548,Pendidikan Pancasila SD/MI 03,active
2330,1549,Pendidikan Pancasila SD/MI 04,active
2331,1550,Pendidikan Pancasila SD/MI 05,active
2332,1551,Pendidikan Pancasila SD/MI 06,active
2333,1540,Pendidikan Pancasila SMP/MTs 07,active
2334,1541,Pendidikan Pancasila SMP/MTs 08,active
2335,1542,Pendidikan Pancasila SMP/MTs 09,active
2336,2034,Pendidikan Pancasila SMA/SMK 10,active
2337,2036,Pendidikan Pancasila SMA/SMK 11,active
2338,2319,Pendidikan Pancasila SMA/SMK 12,active
2339,1552,Pendidikan Pancasila SMP/MTs 07,active
2340,1553,Pendidikan Pancasila SMP/MTs 08,active
2341,1554,Pendidikan Pancasila SMP/MTs 09,active
2342,2035,Pendidikan Pancasila SMA/SMK 10,active
2343,2037,Pendidikan Pancasila SMA/SMK 11,active
2344,2320,Pendidikan Pancasila SMA/SMK 12,active
2345,2038,Teknik Perawatan Gedung SMK/MAK 10,active
2346,2038,Konstruksi dan Perawatan Bangunan Sipil SMK/MAK 10,active
2347,2038,Desain Pemodelan SMK/MAK 10,active
2348,2038,Teknik Mesin SMK/MAK 10,active
2349,2038,Teknik Metalurgi SMK/MAK 10,active
2350,2038,Teknik Logistik SMK/MAK 10,active
2351,2038,IPA SMK/MAK 10,active
2352,2038,Teknik Kimia SMK/MAK 10,active
2353,2038,Teknik Tekstil SMK/MAK 10,active
2354,2038,Teknik Energi Terbarukan SMK/MAK 10,active
2355,2038,Teknik Geologi SMK/MAK 10,active
2356,2038,Teknik Perminyakan SMK/MAK 10,active
2357,2038,Informatika SMK/MAK 10 (deprecated),inactive
2358,2038,Informatika SMK/MAK 10 (deprecated),inactive
2359,2038,Teknik Laboratorium Medik SMK/MAK 10,active
2360,2038,Teknologi Farmasi SMK/MAK 10,active
2361,2038,Pekerjaan Sosial SMK/MAK 10,active
2362,2038,Agribisnis Tanaman SMK/MAK 10,active
2363,2038,Agribisnis Ternak SMK/MAK 10,active
2364,2038,Agribisnis Perikanan SMK/MAK 10,active
2365,2038,Agribisnis Tanaman SMK/MAK 10 (deprecated),inactive
2366,2038,Kehutanan SMK/MAK 10,active
2367,2038,Nautika Kapal SMK/MAK 10,active
2368,2038,Nautika Kapal SMK/MAK 10 (deprecated),inactive
2369,2038,Pemasaran SMK/MAK 10,active
2370,2038,Akuntansi SMK/MAK 10,active
2371,2038,Usaha Layanan Pariwisata SMK/MAK 10,active
2372,2038,Kecantikan SMK/MAK 10,active
2373,2038,Desain dan Produksi Kriya SMK/MAK 10,active
2374,2038,Seni Budaya SMK/MAK 10,active
2375,2038,Broadcasting dan Perfilman SMK/MAK 10,active
2376,2038,Animasi SMK/MAK 10,active
2377,2038,Busana SMK/MAK 10,active
2378,2038,IPAS SMK/MAK 10,active
2379,2039,Teknik Perawatan Gedung SMK/MAK 10,active
2380,2039,Konstruksi dan Perawatan Bangunan Sipil SMK/MAK 10,active
2381,2039,Desain Pemodelan SMK/MAK 10,active
2382,2039,Teknik Mesin SMK/MAK 10,active
2383,2039,Teknik Metalurgi SMK/MAK 10,active
2384,2039,Teknik Logistik SMK/MAK 10,active
2385,2039,IPA SMK/MAK 10,active
2386,2039,Teknik Kimia SMK/MAK 10,active
2387,2039,Teknik Tekstil SMK/MAK 10,active
2388,2039,Teknik Energi Terbarukan SMK/MAK 10,active
2389,2039,Teknik Geologi SMK/MAK 10,active
2390,2039,Teknik Perminyakan SMK/MAK 10,active
2391,2039,Informatika SMK/MAK 10 (deprecated),inactive
2392,2039,Informatika SMK/MAK 10 (deprecated),inactive
2393,2039,Teknik Laboratorium Medik SMK/MAK 10,active
2394,2039,Teknologi Farmasi SMK/MAK 10,active
2395,2039,Pekerjaan Sosial SMK/MAK 10,active
2396,2039,Agribisnis Tanaman SMK/MAK 10,active
2397,2039,Agribisnis Ternak SMK/MAK 10,active
2398,2039,Agribisnis Perikanan SMK/MAK 10,active
2399,2039,Agribisnis Tanaman SMK/MAK 10 (deprecated),inactive
2400,2039,Kehutanan SMK/MAK 10,active
2401,2039,Nautika Kapal SMK/MAK 10,active
2402,2039,Nautika Kapal SMK/MAK 10 (deprecated),inactive
2403,2039,Pemasaran SMK/MAK 10,active
2404,2039,Akuntansi SMK/MAK 10,active
2405,2039,Usaha Layanan Pariwisata SMK/MAK 10,active
2406,2039,Kecantikan SMK/MAK 10,active
2407,2039,Desain dan Produksi Kriya SMK/MAK 10,active
2408,2039,Seni Budaya SMK/MAK 10,active
2409,2039,Broadcasting dan Perfilman SMK/MAK 10,active
2410,2039,Animasi SMK/MAK 10,active
2411,2039,Busana SMK/MAK 10,active
2412,2039,IPAS SMK/MAK 10,active
2413,2210,Kelas 10,active
2414,2254,Kelas 10,active
2415,2210,Kelas 11,active
2416,2254,Kelas 11,active
2417,2413,Pendidikan Pancasila SMA/MA - SMK/MAK 10,active
2418,2415,Pendidikan Pancasila SMA/MA - SMK/MAK 11,active
2419,2211,Pendidikan Pancasila SMA/MA - SMK/MAK 12,active
2420,2414,Pendidikan Pancasila SMA/MA - SMK/MAK 10,active
2421,2416,Pendidikan Pancasila SMA/MA - SMK/MAK 11,active
2422,2255,Pendidikan Pancasila SMA/MA - SMK/MAK 12,active
2423,208,Jenjang SD/MI - SMP/MTs - SMA/MA - SMK/MAK,active
2424,208,Semua Jenjang,active
2425,207,Semua Jenjang,active
2426,207,Jenjang SMP/MTs - SMA/MA - SMK/MAK,active
2427,207,Jenjang SD/MI - SMP/MTs - SMA/MA - SMK/MAK,active
2428,208,Jenjang SMA/MA - SMK/MAK,active
2429,2032,Kelas 11,active
2430,2429,Agribisnis Tanaman SMK/MAK 11,active
2431,2429,Agribisnis Ternak SMK/MAK 11,active
2432,2429,Akuntansi SMK/MAK 11,active
2433,2429,Bisnis SMK/MAK 11,active
2434,2429,Busana SMK/MAK 11,active
2435,2429,Informatika SMK/MAK 11,active
2436,2429,IPA SMK/MAK 11,active
2437,2429,Layanan Kesehatan SMK/MAK 11,active
2438,2429,Manajemen Logistik SMK/MAK 11,active
2439,2429,Teknik Ketenagalistrikan SMK/MAK 11,active
2440,2429,Teknik Konstruksi dan Perumahan SMK/MAK 11,active
2441,2429,Teknik Mesin SMK/MAK 11,active
2442,2429,Teknik Otomotif SMK/MAK 11,active
2443,2429,Usaha Layanan Pariwisata SMK/MAK 11,active
2444,2270,Agribisnis Perikanan SMK/MAK 12,active
2445,2270,Agribisnis Tanaman SMK/MAK 12,active
2446,2270,Akuntansi SMK/MAK 12,active
2447,2270,Bisnis SMK/MAK 12,active
2448,2270,Busana SMK/MAK 12,active
2449,2270,Desain Komunikasi Visual SMK/MAK 12,active
2450,2270,Desain Pemodelan SMK/MAK 12,active
2451,2270,Kecantikan SMK/MAK 12,active
2452,2270,Manajemen Logistik SMK/MAK 12,active
2453,2270,Teknik Elektronika SMK/MAK 12,active
2454,2270,Teknik Ketenagalistrikan SMK/MAK 12,active
2455,2270,Teknik Konstruksi dan Perumahan SMK/MAK 12,active
2456,2270,Teknik Mesin SMK/MAK 12,active
2457,2270,Teknik Otomotif SMK/MAK 12,active
2458,2270,Usaha Layanan Pariwisata SMK/MAK 12,active
2459,2414,Pendidikan Pancasila SMA/MA - SMK/MAK 10,active
2460,2414,Bahasa Indonesia SMA/MA - SMK/MAK 10,active
2461,2414,Matematika SMA/MA - SMK/MAK 10,active
2462,2414,Seni Budaya SMA/MA - SMK/MAK 10,active
2463,2414,Informatika SMA/MA - SMK/MAK 10,active
2464,2413,Bahasa Indonesia SMA/MA - SMK/MAK 10,active
2465,2413,Matematika SMA/MA - SMK/MAK 10,active
2466,2413,Informatika SMA/MA - SMK/MAK 10,active
2467,1538,Koding dan Kecerdasan Artifisial,active
2468,1540,Koding dan Kecerdasan Artifisial,active
2469,1543,Koding dan Kecerdasan Artifisial,active
2470,1544,Koding dan Kecerdasan Artifisial,active
2471,1539,Koding dan Kecerdasan Artifisial,active
2472,1541,Koding dan Kecerdasan Artifisial,active
2473,1542,Koding dan Kecerdasan Artifisial,active
2474,1545,Koding dan Kecerdasan Artifisial,active
2475,2034,Koding dan Kecerdasan Artifisial,active
2476,2036,Koding dan Kecerdasan Artifisial,active
2477,2319,Koding dan Kecerdasan Artifisial,active
2478,2038,Koding dan Kecerdasan Artifisial,active
2479,2429,Koding dan Kecerdasan Artifisial,active
2480,2270,Koding dan Kecerdasan Artifisial,active
